,sale_id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition_build,sqft_above,sqft_basement,yr_built,yr_renovated
2318,2318,4.0,2.5,2290,6738,2.0,0,0,3,2290,0,1996,0
2319,2319,5.0,2.5,2240,7543,1.0,0,0,3,1140,1100,1966,1963
2320,2320,2.0,1.0,1240,6400,1.0,0,1,4,1060,180,1938,0
2321,2321,3.0,2.5,2420,43177,2.0,0,4,4,1690,730,1989,0
2322,2322,5.0,3.5,3260,58806,2.0,0,0,4,3260,0,1969,0
2323,2323,2.0,1.0,670,10920,1.0,0,0,3,670,0,1942,1999
2324,2324,5.0,3.25,3160,10000,2.0,0,0,4,3160,0,1980,0
2325,2325,3.0,2.25,1990,6350,2.0,0,0,3,1990,0,1967,2011
2326,2326,4.0,3.5,4680,9700,2.0,0,0,3,3360,1320,2005,0
2327,2327,3.0,2.5,1700,3575,2.0,0,0,3,1700,0,2000,0
2328,2328,4.0,2.5,2807,9430,2.0,0,0,3,2807,0,1996,0
2329,2329,4.0,1.75,1770,9375,1.0,0,0,4,1170,600,1968,0
2330,2330,4.0,2.5,2570,9000,1.0,0,0,4,1590,980,1979,0
2331,2331,3.0,3.0,3450,16200,2.0,0,0,3,3450,0,1983,2009
2332,2332,3.0,2.0,1670,7700,1.0,0,0,3,1170,500,1972,2002
2333,2333,3.0,1.75,1050,6150,1.5,0,0,4,950,100,1928,0
2334,2334,4.0,2.5,1910,7683,2.0,0,0,3,1910,0,1987,2000
2335,2335,3.0,1.0,910,7700,1.0,0,0,4,910,0,1971,0
2336,2336,5.0,2.25,2480,12070,2.0,0,0,3,2480,0,1978,0
2337,2337,2.0,1.5,1820,8867,2.0,0,0,3,1820,0,1921,2000
2338,2338,4.0,2.5,2920,7700,2.0,0,0,3,2920,0,2003,0
2339,2339,5.0,2.25,1870,11411,1.0,0,0,4,1170,700,1961,2001
2340,2340,4.0,3.5,3810,9792,2.0,0,0,3,3810,0,1938,2013
2341,2341,4.0,2.25,2190,4080,2.0,0,0,3,1800,390,1918,0
2342,2342,3.0,2.5,1730,6368,2.0,0,0,3,1730,0,1993,0
2343,2343,5.0,2.5,2220,9360,1.0,0,0,4,1110,1110,1968,0
2344,2344,3.0,1.5,1320,8114,1.0,0,0,3,1320,0,1951,1994
2345,2345,3.0,1.75,1510,4800,1.0,0,2,3,860,650,1925,2011
2346,2346,3.0,2.0,2120,4080,2.0,0,0,3,2120,0,2003,0
2347,2347,2.0,2.0,1690,4500,1.0,0,0,3,1690,0,2004,2003
2348,2348,3.0,3.5,1360,1419,2.0,0,0,3,1040,320,2007,0
2349,2349,4.0,2.5,3250,5000,2.0,0,0,3,3250,0,2008,0
2350,2350,3.0,2.25,1490,1294,2.0,0,0,3,1220,270,2010,0
2351,2351,3.0,1.75,1930,6360,1.0,0,0,3,1930,0,2013,1923
2352,2352,4.0,2.5,2020,5501,2.0,0,0,3,2020,0,2010,0
2353,2353,3.0,2.25,1584,2800,2.0,0,0,3,1584,0,2012,1912
2354,2354,4.0,2.5,3170,8523,2.0,0,0,3,3170,0,2008,0
2355,2355,4.0,2.75,3870,10046,2.0,0,0,3,3870,0,2005,0
2356,2356,2.0,2.5,1430,923,3.0,0,0,3,1410,20,2008,0
2357,2357,3.0,3.25,1380,1120,3.0,0,0,3,1380,0,2008,0
2358,2358,4.0,2.5,2610,4595,2.0,0,0,3,2610,0,2008,0
2359,2359,3.0,3.25,1540,1428,3.0,0,0,3,1540,0,2013,1923
2360,2360,3.0,2.5,1940,9000,1.0,0,0,4,970,970,1948,0
2361,2361,3.0,2.5,2160,3000,1.5,0,0,3,1260,900,1909,2011
2362,2362,4.0,1.75,1530,8750,1.5,0,0,4,1530,0,1968,0
2363,2363,3.0,2.0,1440,7210,1.0,0,0,3,1440,0,1983,2009
2364,2364,4.0,2.5,2640,8625,2.0,0,0,3,2640,0,1987,2000
2365,2365,4.0,3.25,3620,5131,2.0,0,3,4,2350,1270,1927,0
2366,2366,4.0,2.5,2850,4650,2.0,0,0,3,2850,0,2004,2003
2367,2367,2.0,1.0,1260,4377,1.0,0,0,4,1260,0,1947,1988
2368,2368,3.0,1.75,1610,11200,1.0,0,0,3,1610,0,1955,2005
2369,2369,3.0,2.0,1360,5980,1.5,0,0,3,1360,0,1945,2008
2370,2370,4.0,2.5,2496,8058,2.0,0,0,3,2496,0,1998,2006
2371,2371,4.0,2.25,2160,9593,1.0,0,0,3,2160,0,1969,2010
2372,2372,3.0,1.0,1320,3625,2.0,0,0,3,1320,0,1900,2005
2373,2373,2.0,2.5,2540,7089,2.0,0,0,3,2540,0,2004,2003
2374,2374,4.0,3.0,2620,18362,1.0,0,0,4,1870,750,1956,0
2375,2375,3.0,1.5,1140,8340,1.0,0,0,3,1140,0,1960,2012
2376,2376,3.0,2.0,1790,42399,1.0,0,0,4,1790,0,1990,0
2377,2377,4.0,2.5,2440,3600,2.5,0,0,4,2440,0,1902,0
2378,2378,3.0,2.0,2140,7200,1.0,0,0,4,1480,660,1966,0
2379,2379,3.0,1.0,1330,5412,2.0,0,0,5,1330,0,1905,0
2380,2380,4.0,2.5,2590,7910,2.0,0,0,3,2590,0,2001,0
2381,2381,4.0,4.5,4750,13912,2.0,0,2,3,3600,1150,2005,0
2382,2382,2.0,1.0,1620,9205,1.0,0,0,5,850,770,1921,0
2383,2383,4.0,2.5,2440,34290,2.0,0,0,3,2440,0,1987,2000
2384,2384,3.0,2.75,2020,10744,1.0,0,0,5,1270,750,1954,0
2385,2385,3.0,1.5,1470,7200,2.0,0,0,4,1470,0,1907,0
2386,2386,5.0,4.75,5990,10450,2.0,1,4,3,4050,1940,2002,0
2387,2387,6.0,2.75,2520,9324,1.0,0,0,4,1320,1200,1962,0
2388,2388,2.0,1.75,1440,4225,1.0,0,0,3,1440,0,2005,0
2389,2389,3.0,2.25,1640,7350,1.0,0,0,3,1140,500,1984,0
2390,2390,4.0,2.25,2150,20181,1.0,0,0,3,1090,1060,1963,2008
2391,2391,2.0,1.0,1570,8210,1.0,0,0,4,1150,420,1952,0
2392,2392,4.0,1.0,1980,10350,1.0,0,0,4,1430,550,1968,0
2393,2393,3.0,1.0,1210,4731,1.5,0,0,3,1210,0,1901,0
2394,2394,3.0,1.75,1900,3000,1.5,0,0,5,1070,830,1903,0
2395,2395,3.0,1.75,1940,219527,1.0,0,0,3,1940,0,1991,0
2396,2396,3.0,1.75,1310,8065,1.0,0,0,4,1310,0,1948,0
2397,2397,2.0,1.0,990,39964,1.0,0,0,2,990,0,1945,0
2398,2398,3.0,3.5,3870,3819,2.0,0,0,3,2760,1110,2002,0
2399,2399,3.0,2.0,1340,4320,1.0,0,0,3,920,420,1912,1993
2400,2400,4.0,2.25,2160,5600,1.0,0,0,5,1080,1080,1947,0
2401,2401,4.0,2.0,2080,13510,1.0,0,0,3,1040,1040,1950,2005
2402,2402,3.0,2.0,1300,11374,1.5,0,0,5,1300,0,1933,0
2403,2403,4.0,2.5,2610,8031,2.0,0,0,3,2610,0,1998,2006
2404,2404,3.0,1.0,1050,8498,1.0,0,0,4,1050,0,1959,0
2405,2405,3.0,2.5,2480,6112,2.0,0,0,3,2480,0,2004,2003
2406,2406,4.0,2.25,1820,8255,1.5,0,0,4,1320,500,1930,0
2407,2407,3.0,1.75,1170,8740,1.0,0,0,4,1170,0,1968,0
2408,2408,4.0,2.25,2370,6000,1.0,0,2,3,1440,930,1959,1989
2409,2409,5.0,3.75,3090,7415,2.0,0,0,3,3090,0,2014,0
2410,2410,3.0,1.75,2310,11200,1.0,0,0,4,1630,680,1978,2000
2411,2411,4.0,2.25,2060,10358,1.0,0,0,4,1320,740,1962,0
2412,2412,3.0,2.0,2540,237402,1.0,0,0,3,2540,0,2007,0
2413,2413,4.0,2.5,2400,7693,2.0,0,0,3,2400,0,2003,0
2414,2414,3.0,1.0,1320,8450,1.0,0,0,3,880,440,1961,2004
2415,2415,2.0,1.0,790,6600,1.0,0,0,3,790,0,1949,1998
2416,2416,4.0,2.0,1790,14690,1.0,0,1,4,1670,120,1960,2001
2417,2417,3.0,2.25,1820,7326,2.0,0,0,3,1820,0,1983,2009
2418,2418,6.0,2.0,1670,3000,1.0,0,0,5,900,770,1911,1984
2419,2419,5.0,3.5,3990,9938,2.0,0,0,3,3990,0,2001,0
2420,2420,3.0,2.0,1430,6000,1.0,0,0,5,1430,0,1945,0
2421,2421,4.0,2.0,2030,103672,1.0,0,0,4,2030,0,1969,0
2422,2422,4.0,1.75,1290,3060,2.0,0,0,4,1290,0,1906,1990
2423,2423,4.0,3.5,3820,13224,2.0,0,0,3,3280,540,1990,2009
2424,2424,4.0,3.25,2520,3360,1.5,0,0,4,1550,970,1931,0
2425,2425,5.0,3.0,3880,13000,2.0,0,0,3,3880,0,1972,2003
2426,2426,2.0,1.75,1590,5136,1.5,0,3,3,1320,270,1927,2011
2427,2427,5.0,2.0,3530,9385,1.5,0,0,3,3530,0,1925,2002
2428,2428,3.0,2.5,1610,4611,2.0,0,0,3,1610,0,1996,0
2429,2429,4.0,2.5,3280,209088,2.0,0,0,3,3280,0,1994,0
2430,2430,3.0,1.75,1860,15681,1.0,0,0,4,1860,0,1971,0
2431,2431,3.0,1.75,1840,5000,1.0,0,0,4,920,920,1910,0
2432,2432,3.0,2.5,2120,7201,2.0,0,0,3,2120,0,2003,0
2433,2433,4.0,2.5,2270,9247,1.0,0,0,5,1500,770,1972,0
2434,2434,3.0,2.5,2840,48716,1.0,0,3,3,1870,970,1994,0
2435,2435,4.0,1.5,1220,9600,1.0,0,0,3,1220,0,1980,0
2436,2436,4.0,2.5,2310,4079,2.0,0,0,3,2310,0,2008,0
2437,2437,3.0,1.75,1840,7300,1.0,0,0,3,1840,0,1966,1963
2438,2438,3.0,2.5,950,1110,2.0,0,0,3,950,0,2003,0
2439,2439,4.0,2.25,3070,8400,2.0,0,0,4,3070,0,1970,0
2440,2440,3.0,2.0,1730,38884,1.0,0,0,3,1730,0,1997,0
2441,2441,2.0,1.0,920,8341,1.0,0,0,3,920,0,1939,1969
2442,2442,3.0,2.75,3200,6699,2.0,0,0,3,3200,0,2004,2003
2443,2443,4.0,2.75,3010,15992,2.0,0,0,3,3010,0,1996,0
2444,2444,3.0,2.25,1600,10240,1.0,0,0,3,1090,510,1979,2014
2445,2445,4.0,2.5,2840,11044,2.0,0,0,3,2840,0,2001,0
2446,2446,3.0,2.5,2430,10500,2.0,0,1,3,2430,0,1989,0
2447,2447,3.0,1.75,1750,11461,2.0,0,0,4,1750,0,1976,1992
2448,2448,3.0,2.25,1240,949,3.0,0,0,3,1240,0,2008,0
2449,2449,3.0,3.25,1530,1612,3.0,0,0,3,1530,0,2006,0
2450,2450,3.0,3.5,3390,10078,2.0,0,0,3,3040,350,2012,1912
2451,2451,3.0,2.5,2320,6775,1.0,0,0,3,2320,0,2008,0
2452,2452,4.0,2.5,2650,6884,2.0,0,0,3,2650,0,2012,1912
2453,2453,3.0,2.5,2238,7209,2.0,0,0,3,2238,0,2011,0
2454,2454,4.0,2.5,2620,7553,2.0,0,0,3,2620,0,1996,0
2455,2455,3.0,2.75,1910,7280,1.0,0,0,3,1160,750,1979,2014
2456,2456,4.0,2.5,3040,6587,2.0,0,0,3,3040,0,2003,0
2457,2457,7.0,3.5,4640,15235,2.0,0,1,3,2860,1780,1965,2003
2458,2458,3.0,1.0,1500,4000,1.0,0,0,3,900,600,1925,2002
2459,2459,1.0,0.75,380,15000,1.0,0,0,3,380,0,1963,2008
2460,2460,4.0,3.5,2970,14486,2.0,0,0,3,2340,630,1997,0
2461,2461,4.0,3.25,3030,9273,2.0,0,0,5,3030,0,1988,0
2462,2462,4.0,2.5,1890,12236,1.0,0,0,3,1230,660,1978,0
2463,2463,2.0,1.0,1040,3600,1.0,0,0,4,1040,0,1919,1980
2464,2464,4.0,2.5,2090,10306,2.0,0,0,3,2090,0,1986,0
2465,2465,2.0,2.0,1680,5756,2.0,0,0,4,1680,0,1910,0
2466,2466,2.0,2.5,2770,7781,2.0,0,0,3,2770,0,2006,0
2467,2467,2.0,1.0,1020,5130,1.0,0,0,4,1020,0,1948,0
2468,2468,3.0,2.25,1470,4653,2.0,0,0,4,1470,0,1985,0
2469,2469,3.0,2.0,1430,3480,1.0,0,0,3,980,450,1947,2012
2470,2470,4.0,1.75,2050,10920,1.0,0,3,3,1450,600,1974,0
2471,2471,4.0,1.0,2080,5500,1.0,0,0,3,1040,1040,1941,1994
2472,2472,3.0,2.25,2870,8170,2.0,0,0,3,2250,620,1995,0
2473,2473,4.0,3.25,3940,27591,2.0,0,3,3,3440,500,2000,0
2474,2474,3.0,1.5,1520,4288,1.0,0,0,3,1020,500,1949,1998
2475,2475,3.0,1.5,1700,14133,1.0,0,1,4,1700,0,1954,1979
2476,2476,3.0,2.25,1940,11612,1.0,0,0,4,1100,840,1981,0
2477,2477,4.0,2.25,2870,5453,2.0,0,1,4,2220,650,1926,1993
2478,2478,3.0,3.25,3240,8338,2.0,0,0,3,3240,0,2001,0
2479,2479,3.0,1.0,1150,7156,1.0,0,0,4,1150,0,1953,1983
2480,2480,3.0,1.5,1440,28516,1.0,0,0,4,1440,0,1975,0
2481,2481,5.0,2.5,2200,4080,1.5,0,0,5,1420,780,1916,0
2482,2482,3.0,2.0,1470,8089,1.0,0,0,3,1470,0,1987,2000
2483,2483,2.0,1.75,1760,4400,1.0,0,0,4,880,880,1930,0
2484,2484,3.0,1.75,1780,8085,1.0,0,0,3,1210,570,1976,0
2485,2485,4.0,2.25,2450,21000,1.0,0,2,4,1650,800,1954,1979
2486,2486,3.0,3.5,1890,1710,2.0,0,0,3,1640,250,1999,0
2487,2487,3.0,2.5,2540,5612,2.0,0,0,3,2540,0,1999,0
2488,2488,4.0,1.0,1360,6000,1.5,0,0,3,1360,0,1917,2009
2489,2489,2.0,2.0,1310,2841,2.0,0,0,3,1310,0,2004,2003
2490,2490,3.0,2.0,1510,7884,1.0,0,0,3,1510,0,1942,2014
2491,2491,3.0,1.5,1860,60960,1.0,0,0,4,1140,720,1967,0
2492,2492,4.0,2.0,2200,7700,1.0,0,0,3,1100,1100,1979,2014
2493,2493,4.0,2.5,3360,11548,2.0,0,0,3,3360,0,1988,2000
2494,2494,3.0,2.75,2470,10125,2.0,0,0,3,2470,0,1960,2012
2495,2495,2.0,1.0,1260,3960,1.0,0,0,3,690,570,1925,2002
2496,2496,3.0,1.0,1430,10005,1.5,0,0,4,1430,0,1950,1983
2497,2497,3.0,2.25,1230,7420,1.5,0,0,5,1230,0,1913,0
2498,2498,4.0,2.5,2320,11717,2.0,0,0,3,2320,0,1997,0
2499,2499,4.0,2.5,3290,6628,2.0,0,0,3,3290,0,2003,0
2500,2500,4.0,2.5,2550,4770,2.0,0,0,3,2550,0,2005,0
2501,2501,3.0,2.5,1870,5013,2.0,0,0,3,1870,0,2003,0
2502,2502,5.0,3.0,3110,12429,1.0,0,0,3,1790,1320,1977,2004
2503,2503,3.0,2.5,1820,8085,2.0,0,0,3,1820,0,1983,2009
2504,2504,3.0,3.25,3050,18892,1.0,1,4,4,1650,1400,1962,0
2505,2505,4.0,2.0,1890,6302,2.0,0,0,3,1890,0,1997,0
2506,2506,1.0,1.0,800,16306,1.0,0,0,2,680,120,1931,0
2507,2507,6.0,4.25,6900,244716,2.0,0,0,4,4820,2080,2002,0
2508,2508,4.0,1.75,2670,189486,2.0,0,4,3,2670,0,1972,2002
2509,2509,5.0,2.75,3260,11700,1.0,0,0,3,1630,1630,1964,2000
2510,2510,2.0,1.0,860,6600,1.0,0,0,5,860,0,1949,0
2511,2511,5.0,4.0,3366,7800,2.5,0,2,3,2966,400,1937,1999
2512,2512,5.0,3.25,3840,4800,3.0,0,3,3,2750,1090,2008,0
2513,2513,4.0,4.5,3850,13551,2.0,0,2,3,3000,850,1998,2006
2514,2514,4.0,2.5,2040,8265,2.0,0,0,3,2040,0,1996,0
2515,2515,3.0,2.25,1790,10209,1.0,0,0,3,1290,500,1967,2011
2516,2516,4.0,3.0,3740,30884,2.0,0,0,3,3060,680,1988,2000
2517,2517,3.0,3.25,2660,4000,2.0,0,0,3,2170,490,2003,0
2518,2518,3.0,2.25,3230,17833,2.0,0,0,4,3230,0,1973,0
2519,2519,4.0,2.0,3140,10437,1.0,0,0,4,2040,1100,1959,0
2520,2520,6.0,4.5,5480,10800,2.0,0,3,4,4430,1050,1999,0
2521,2521,3.0,1.0,1160,3750,1.5,0,0,3,1160,0,1910,2006
2522,2522,3.0,2.25,1860,11227,2.0,0,0,3,1860,0,1995,0
2523,2523,4.0,3.0,1630,7626,1.0,0,0,5,1110,520,1990,0
2524,2524,3.0,2.25,1750,1879,3.0,0,0,3,1750,0,2001,0
2525,2525,3.0,1.0,1300,8160,1.0,0,0,4,1300,0,1960,2001
2526,2526,3.0,1.0,960,7314,1.0,0,0,5,960,0,1960,0
2527,2527,3.0,2.5,1850,7777,2.0,0,0,5,1850,0,1989,0
2528,2528,4.0,2.75,3260,4900,2.0,0,0,3,3260,0,2013,1923
2529,2529,4.0,2.25,2420,7927,1.0,0,0,4,1400,1020,1973,0
2530,2530,3.0,1.0,1460,10000,1.5,0,0,3,1460,0,2002,0
2531,2531,4.0,3.0,2240,8504,2.0,0,0,3,2240,0,1992,0
2532,2532,2.0,1.0,1240,27042,1.0,0,1,3,1000,240,1943,2002
2533,2533,3.0,2.25,2060,9552,1.0,0,0,4,1610,450,1975,0
2534,2534,5.0,2.75,2280,10319,1.0,0,0,3,1300,980,1959,1989
2535,2535,4.0,2.5,2510,6853,2.0,0,2,3,2510,0,2006,0
2536,2536,4.0,2.75,3150,7035,2.0,0,0,3,3150,0,2004,2003
2537,2537,5.0,2.25,2780,10192,2.0,0,0,4,2780,0,1978,2000
2538,2538,6.0,1.75,2380,4080,2.0,0,0,3,2380,0,1917,2009
2539,2539,3.0,2.25,2140,3000,2.0,0,0,3,2140,0,1905,2006
2540,2540,2.0,1.0,840,4239,1.0,0,0,3,840,0,1948,1994
2541,2541,4.0,2.25,2170,9665,1.0,0,0,4,1300,870,1976,1992
2542,2542,4.0,3.5,4410,36200,2.0,0,0,3,4410,0,1989,0
2543,2543,4.0,2.0,2120,11479,1.0,0,0,4,1060,1060,1940,2001
2544,2544,7.0,5.5,6630,13782,2.0,0,0,3,4930,1700,2004,2003
2545,2545,3.0,2.75,3290,22649,2.0,0,0,4,3290,0,1993,0
2546,2546,5.0,2.25,2290,7420,1.0,0,0,3,1290,1000,1973,2013
2547,2547,3.0,3.0,4910,43560,2.0,0,0,4,4000,910,1989,0
2548,2548,4.0,2.75,3730,8014,2.0,0,0,3,3730,0,2012,1912
2549,2549,3.0,2.5,2440,4800,2.0,0,0,3,2440,0,2014,0
2550,2550,3.0,2.5,2570,4600,2.0,0,0,3,2570,0,2014,0
2551,2551,4.0,2.5,2970,4400,2.0,0,0,3,2970,0,2014,0
2552,2552,5.0,3.0,2630,3149,2.0,0,0,3,1670,960,2013,1923
2553,2553,3.0,3.25,1530,1565,2.0,0,0,3,1280,250,2005,0
2554,2554,3.0,3.5,3690,8837,2.0,0,0,3,3690,0,2001,0
2555,2555,2.0,1.0,1230,1820,2.0,0,0,4,830,400,1948,0
2556,2556,3.0,2.5,2200,20000,1.0,0,1,3,1400,800,1952,2008
2557,2557,4.0,2.25,2330,8994,2.0,0,0,3,2330,0,1986,0
2558,2558,4.0,2.0,2160,6300,1.5,0,1,4,2160,0,1928,0
2559,2559,4.0,1.5,1550,9176,1.0,0,0,3,1000,550,1956,2001
2560,2560,4.0,1.75,1780,2788,1.0,0,0,4,890,890,1943,0
2561,2561,3.0,1.75,2610,5544,1.5,0,0,3,1680,930,1934,1978
2562,2562,3.0,2.5,3290,6830,2.0,0,0,3,3290,0,2000,0
2563,2563,2.0,1.75,1330,6000,1.0,0,0,4,960,370,1914,1945
2564,2564,4.0,3.5,3530,14406,2.0,0,1,3,2570,960,1987,2000
2565,2565,4.0,2.5,2090,6023,2.0,0,0,3,2090,0,1990,2009
2566,2566,4.0,2.5,2040,8400,1.0,0,0,3,1420,620,1963,2008
2567,2567,4.0,2.5,2370,10083,2.0,0,0,5,2370,0,1966,0
2568,2568,4.0,2.5,2810,10613,2.0,0,0,3,2810,0,1989,0
2569,2569,3.0,2.5,2050,40003,1.0,0,0,4,1570,480,1977,0
2570,2570,3.0,1.75,2870,5000,1.5,0,0,4,1840,1030,1907,0
2571,2571,4.0,2.5,2130,7300,1.0,0,0,4,1230,900,1963,0
2572,2572,4.0,2.5,2580,6260,2.0,0,0,3,2580,0,2004,2003
2573,2573,4.0,2.5,2380,13550,2.0,0,0,3,2380,0,1999,0
2574,2574,4.0,2.0,1940,25600,1.0,0,0,1,1940,0,1962,0
2575,2575,2.0,2.0,1610,17600,2.0,0,0,3,1610,0,1930,1983
2576,2576,3.0,2.5,2060,5750,1.0,0,0,3,1330,730,1976,0
2577,2577,2.0,1.0,1010,3000,1.0,0,0,4,1010,0,1925,1968
2578,2578,4.0,2.5,2810,11120,2.0,0,0,3,2810,0,1982,0
2579,2579,3.0,2.25,2380,11824,1.0,0,0,4,1450,930,1972,0
2580,2580,2.0,1.0,1060,7200,1.0,0,0,4,1060,0,1951,1999
2581,2581,3.0,1.75,1560,7207,1.0,0,0,3,1250,310,1983,2009
2582,2582,2.0,1.75,1500,8645,1.0,0,0,4,1500,0,1963,0
2583,2583,2.0,1.0,970,4560,1.0,0,0,4,970,0,1907,0
2584,2584,3.0,1.0,1170,11100,1.0,0,0,4,1170,0,1968,0
2585,2585,3.0,2.5,2280,7417,2.0,0,0,3,2280,0,1998,2006
2586,2586,7.0,3.0,2800,9569,1.0,0,2,3,1400,1400,1963,2008
2587,2587,4.0,1.5,1150,9360,1.5,0,0,3,1150,0,1970,2014
2588,2588,6.0,3.0,2180,7956,2.0,0,0,3,2180,0,1980,0
2589,2589,4.0,2.5,2520,7253,2.0,0,0,3,2520,0,1990,2009
2590,2590,3.0,1.75,1760,7482,1.0,0,0,4,1760,0,1966,0
2591,2591,2.0,1.0,1180,6552,1.0,0,0,4,1180,0,1949,1985
2592,2592,2.0,1.5,950,4625,1.0,0,0,4,950,0,1949,1985
2593,2593,3.0,2.5,1900,3255,2.0,0,0,3,1900,0,1988,2000
2594,2594,4.0,2.5,2300,6158,2.0,0,0,3,2300,0,1999,0
2595,2595,6.0,2.75,2660,8400,1.0,0,0,5,1550,1110,1962,0
2596,2596,3.0,1.0,1530,389126,1.5,0,0,4,1530,0,1919,1985
2597,2597,4.0,2.5,1850,5040,1.0,0,0,3,1230,620,1930,2013
2598,2598,4.0,3.5,4230,20377,2.0,0,0,3,4230,0,1997,0
2599,2599,3.0,2.0,1200,5029,1.0,0,0,3,880,320,1937,1999
2600,2600,4.0,2.25,2270,5102,1.0,0,0,5,1340,930,1954,0
2601,2601,3.0,1.5,1090,9600,1.0,0,0,4,1090,0,1968,0
2602,2602,3.0,2.75,1100,750,2.0,0,0,3,780,320,2008,0
2603,2603,3.0,2.5,1640,1269,3.0,0,0,3,1640,0,2009,0
2604,2604,3.0,3.75,1950,8625,1.0,0,0,3,1360,590,1959,1989
2605,2605,3.0,1.75,1660,10150,1.5,0,0,3,1660,0,1957,2000
2606,2606,3.0,1.0,880,9238,1.5,0,0,5,880,0,1946,0
2607,2607,3.0,2.5,1500,1375,2.0,0,0,3,1200,300,2014,0
2608,2608,3.0,2.0,1890,1599,2.0,0,0,3,1430,460,2012,1912
2609,2609,3.0,1.0,1150,5100,2.0,0,0,3,1150,0,1911,2005
2610,2610,3.0,2.5,2430,15264,2.0,0,0,3,2430,0,1997,0
2611,2611,4.0,1.75,2110,7208,1.0,0,0,3,1170,940,1975,0
2612,2612,3.0,2.0,2950,12196,2.0,0,0,4,2310,640,1918,1974
2613,2613,3.0,2.25,1650,2958,2.0,0,0,3,1650,0,1985,0
2614,2614,3.0,2.25,2110,11319,2.0,0,0,4,2110,0,1978,2000
2615,2615,4.0,2.25,2010,19000,2.0,0,0,4,2010,0,1975,0
2616,2616,4.0,2.5,3030,29163,2.0,0,0,3,3030,0,1998,2006
2617,2617,3.0,1.0,1270,8400,1.0,0,0,3,1270,0,1955,2005
2618,2618,3.0,1.75,1610,8613,1.0,0,0,5,1610,0,1962,0
2619,2619,3.0,1.0,1140,4200,2.0,0,0,4,1140,0,1904,0
2620,2620,3.0,2.5,2110,4118,2.0,0,0,3,2110,0,1989,0
2621,2621,3.0,1.75,1840,8086,1.0,0,0,4,1840,0,1964,0
2622,2622,3.0,1.75,1560,5223,1.0,0,0,4,810,750,1940,2001
2623,2623,3.0,1.75,1840,7412,1.0,0,0,4,1240,600,1976,1992
2624,2624,4.0,2.5,1830,7345,1.0,0,0,4,1540,290,1973,0
2625,2625,4.0,1.75,2120,7420,1.0,0,0,4,1060,1060,1956,0
2626,2626,3.0,1.75,1600,10280,1.0,0,0,3,1050,550,1977,2004
2627,2627,4.0,1.75,1450,8891,1.5,0,0,3,1180,270,1962,2003
2628,2628,3.0,1.75,1880,12821,1.0,0,0,3,1880,0,1959,1989
2629,2629,3.0,1.75,1270,8100,1.0,0,0,3,880,390,1950,2005
2630,2630,4.0,1.5,1720,6417,1.0,0,0,3,1720,0,1953,0
2631,2631,4.0,2.5,2400,7351,2.0,0,0,3,2400,0,1990,2009
2632,2632,3.0,1.0,1150,8145,1.0,0,0,4,990,160,1932,1958
2633,2633,2.0,1.0,870,11100,1.0,0,0,3,870,0,1940,1996
2634,2634,4.0,2.5,2000,37045,2.0,0,0,3,2000,0,1989,0
2635,2635,3.0,2.0,2420,38781,1.0,0,0,5,1210,1210,1949,0
2636,2636,3.0,1.0,1080,6000,1.0,0,0,4,1080,0,1952,0
2637,2637,4.0,2.5,3420,30410,2.0,0,0,3,3420,0,1988,2000
2638,2638,4.0,2.5,1870,7471,2.0,0,0,3,1870,0,1990,2009
2639,2639,4.0,2.5,2500,206474,1.0,0,0,3,2500,0,1997,0
2640,2640,3.0,2.5,2150,8221,2.0,0,0,3,2150,0,1992,0
2641,2641,3.0,2.25,1470,2500,2.0,0,0,3,1080,390,1984,0
2642,2642,5.0,2.0,2130,4180,1.5,0,0,5,1270,860,1926,0
2643,2643,3.0,1.0,1000,19204,1.0,0,0,3,1000,0,1968,2010
2644,2644,3.0,1.75,2390,7149,1.0,0,0,3,1350,1040,1955,2005
2645,2645,2.0,1.0,860,2599,1.0,0,0,4,860,0,1901,0
2646,2646,3.0,2.5,1960,12476,2.0,0,0,4,1960,0,1989,0
2647,2647,4.0,2.5,2000,6107,2.0,0,0,3,2000,0,2003,0
2648,2648,3.0,1.0,1620,9450,1.5,0,0,3,1620,0,1928,1954
2649,2649,6.0,2.5,2890,8122,1.0,0,0,3,1630,1260,1977,2004
2650,2650,3.0,1.75,1300,12731,1.0,0,0,3,1300,0,1981,2013
2651,2651,2.0,1.0,1080,3500,1.0,0,3,3,1080,0,1924,2011
2652,2652,4.0,2.5,2170,8518,1.0,0,3,3,1350,820,1955,2005
2653,2653,3.0,2.5,2260,10153,2.0,0,0,3,2260,0,1987,2000
2654,2654,3.0,1.75,1580,8820,1.0,0,0,4,1580,0,1967,0
2655,2655,4.0,2.5,2620,4469,2.0,0,0,3,2620,0,2008,0
2656,2656,4.0,2.5,1540,1860,2.0,0,0,3,1540,0,2014,0
2657,2657,4.0,2.5,4570,74487,2.0,0,4,5,4570,0,1948,1985
2658,2658,4.0,3.25,3440,7661,2.0,0,0,3,3440,0,2006,0
2659,2659,5.0,2.5,1740,8750,1.0,0,0,4,1740,0,1959,0
2660,2660,4.0,1.75,2160,4333,1.0,0,0,4,1260,900,1942,1982
2661,2661,3.0,1.0,1480,6978,2.0,0,0,4,1480,0,1949,1985
2662,2662,2.0,1.75,2260,280962,2.0,0,2,3,1890,370,2005,0
